Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
RP3-476K8.3,14.95640457540257,1.9467647399932198,0.5596245461317602,3.478697911751115,0.000503856227235535,0.006662969673691685,up
HMGN2,8393.100549628518,1.0552922082896725,0.3821238427274379,2.761649733126948,0.005751013938792838,0.03977836620516988,up
ACTG1P20,18.920965476343124,1.1701280380238386,0.5921832051791559,1.975956136192404,0.048159745382481876,0.16608178247420985,up
TMEM200B,831.3796893880684,2.4164003865703165,1.1071215870311566,2.182597119301147,0.029065492120359596,0.11962433664057003,up
MATN1,24.293899275477376,2.710221352795012,1.1092334347155448,2.443328219267056,0.014552495658761206,0.07548264513287496,up
RP11-73M7.6,186.1494780905189,4.538778660209196,1.3508978180940667,3.359823814515295,0.0007799219275994518,0.009147139517762951,up
RP11-73M7.9,1.6928825646630297,3.717856787824738,1.896762055887654,1.9601071079444603,0.049983272631597554,,up
COL16A1,10886.01520625835,4.38468504241228,0.9739613344486506,4.501908738394019,6.73459002670464e-06,0.00022224147088125313,up
KHDRBS1,6549.399693758514,1.3060669990893183,0.2999467236347261,4.354329939872393,1.3347454950710739e-05,0.0003909072656000921,up
CCDC28B,203.63296314546494,1.1088519293676207,0.45588528267693673,2.4323047299454257,0.015003078866259949,0.07718821770681744,up
RP4-622L5.7,16.460983493309186,0.9635650737123911,0.47365419582039525,2.034321836933046,0.041919156876174556,0.15193460823448945,up
MARCKSL1,6396.188547136261,3.483229381142121,0.5384045662697223,6.469539077789214,9.830230681098938e-11,1.4411457151962804e-08,up
RP4-811H24.9,7.885690953477484,4.2182261172528595,1.5434624614078376,2.732963206248172,0.0062767343645869274,0.04232660565175212,up
S100PBP,1987.7099211333114,1.0099739232753167,0.44191621060798353,2.285442124618614,0.02228691636561593,0.10058686298133347,up
HPCA,32.44634567893343,2.2101802295222206,1.0472953162791063,2.1103696303872357,0.03482653023567724,0.13429931364805606,up
AZIN2,498.93388447433557,1.955688454163122,0.5800975003548725,3.3713099142243106,0.000748116462987673,0.008896831167530327,up
ZSCAN20,149.98971556053732,1.1573753610218325,0.4354414549804063,2.657935637005235,0.007862090633191347,0.049324660590771785,up
ZMYM4,2940.4156090608953,1.0147444082311983,0.2445399095291327,4.149606541464387,3.330472472685227e-05,0.0007999719614475279,up
NCDN,1833.26703817147,0.8543520831277552,0.3655294414562888,2.337300327229377,0.019423573548746985,0.09158093606634261,up
TFAP2E,117.99814860075325,1.9813963189212074,0.8284112948866259,2.3918026361438924,0.01676585532060817,0.08294806116629051,up
RP11-268J15.5,496.41693330916235,2.7818559582964966,1.0807583247837291,2.5739852236189575,0.01005345667358177,0.05865819448453737,up
RP3-423B22.5,5.2962701989754555,2.14438274204582,0.9224352786956639,2.3246972352119997,0.020088155229553206,0.09365835530456974,up
OXCT2P1,31.360910891399687,2.5800921383282156,0.6581372682370475,3.9202948425022472,8.844069870079995e-05,0.0017287615196618436,up
